,docid,storyid,date,gender,author,title,authgender,nationality,firstpub,tags,birthdate
16448,2555|Hugh,2555,1841,m,,Patrick Welwood,u,,1841,m,0
17851,13814|Edward,13814,1842,m,"Chamier, Frederick,",Passion and principle,m,,1842,m,0
4913,13744|DiRossi,13744,1810,m,"Scott, Honoria.","Amatory tales of Spain, France, Switzerland, and the Mediterranean",f,,1810,m,0
17912,13583|Morley,13583,1842,m,"James, G. P. R. (George Payne Rainsford),","Morley Ernstein; or, The tenants of the heart",m,,1842,m,0
8450,14136|Roger,14136,1822,m,,"Blighted ambition, or, The rise and fall of the Earl of Somerset",u,,1822,m,0
2684,14940|Leonard,14940,1801,m,"Moore, George, Esq.",Grasville Abbey,m,,1801,m,0
16619,5488|Wilson,5488,1842,m,"Cypress, J.,",Sporting scenes and sundry sketches;,m,,1842,m,0
777,4382|Mr.Ellison,4382,1797,m,"Scott, Sarah,","The man of real sensibility: or, The history of Sir George Ellison",f,,1797,m,0
11997,13711|BaltazarPolo,13711,1830,m,"Mitford, Mary Russell,",Stories of American life;,f,,1830,m,0
17855,12488|Newton,12488,1846,m,"Marryat, Frederick,",Newton Forster,m,,1846,m,0
8965,5502|Mr.Munro,5502,1828,m,"Mrs. Blackford, (Martha),",Arthur Monteith,f,,1828,m,0
5842,8467|Constance,8467,1816,m,"Thomas, Elizabeth.",Monte Video ;,f,,1816,m,0
593,13512|Delapoer*,13512,1798,m,"Cumberland, Richard,",Henry,m,,1798,m,0
9514,14670|Graham,14670,1826,m,"Banim, John,",Tales,m,,1826,m,0
16721,1272|CharlesStuart,1272,1841,m,"Pickering, Ellen,",The secret foe,f,,1841,m,0
17326,13643|Langley,13643,1844,m,"Whitehead, Charles,",Richard Savage,m,,1844,m,0
9417,13950|MauricedeGrey,13950,1827,m,"Lauder, Thomas Dick, Sir,",The wolfe of Badenoch,m,,1827,m,0
5336,14278|M.deTourville,14278,1814,m,"Edgeworth, Maria,",Patronage,f,,1814,m,0
4520,2706|Bess,2706,1819,m,"Sir, Brydges, Egerton,",Coningsby,m,,1819,m,0
8437,4822|Laird,4822,1829,m,"Sir, Scott, Walter,",The Waverley novels,m,,1829,m,0
4529,8602|Williams,8602,1810,m,,The British novelists,m,,1810,m,0
16421,9093|Henry,9093,1844,m,"Daunt, William J. O'Neill,",Saints and sinners,m,,1844,m,0
8134,4832|Henry,4832,1829,m,"Sir, Scott, Walter,",The Waverley novels,m,,1829,m,0
5580,14057|Mortimer,14057,1811,m,"Palmer, Alicia Tindal,",The sons of Altringham;,f,,1811,m,0
2198,14894|Mr.Elton,14894,1804,m,"Dallas, Robert Charles,",Aubrey,m,,1804,m,0
12673,6051|Luttrell,6051,1835,m,,Herbert Wendall,u,,1835,m,0
4563,1477|Frank,1477,1819,m,"Scott, Walter,",Novels and tales of the author of Waverley,m,,1819,m,0
15939,14075|Jem,14075,1842,m,"Mrs., Smythies, Gordon,",The matchmaker;,f,,1842,m,0
16509,14952|Macrone,14952,1846,m,"Grant, James,",The romance of war,m,,1846,m,0
16594,13198|DonGaspar,13198,1840,m,"Marryat, Frederick,",Olla Podrida,m,,1840,m,0
4958,9312|Mr.Thomas,9312,1818,m,"More, Hannah,",Stories for the middle ranks of society and tales for the common people,f,,1818,m,0
636,1024|William,1024,1797,m,"West,",A gossip's story,f,,1797,m,0
8440,4898|WillWimble,4898,1823,m,,The British essayists;,m,,1823,m,0
17408,7143|DeRoos,7143,1840,m,"Hoffman, Charles Fenno,",Greyslaer,m,,1840,m,0
5703,13265|Dillon,13265,1813,m,"Kelly, Isabella,","Jane de Dunstanville, or, Characters as they are",f,,1813,m,0
12661,10145|Norman,10145,1830,m,"Clarke, William,",Three courses and a dessert,m,,1830,m,0
1752,7777|Dr.Randolph,7777,1806,m,"Meade, Thomas.",A reply to a paper,m,,1806,m,0
13001,4153|Charles,4153,1839,m,,The Highland Inn,u,,1839,m,0
581,13761|HenryMarney,13761,1791,m,"Reeve, Clara,",The school for widows,f,,1791,m,0
13632,909|Montague,909,1835,m,"St. John, James Augustus,","Margaret Ravenscroft, or, Second love",m,,1835,m,0
1798,14856|Mr.O'Connor,14856,1808,m,,Sketches of character,u,,1808,m,0
2351,14300|lordBelmour,14300,1801,m,"Damer, Anne Seymour Conway, Lady,",Belmour,f,,1801,m,0
4094,14868|Monsieur,14868,1810,m,"Palmer, Alicia Tindal.",The daughters of Isenberg: a Bavarian romance,f,,1810,m,0
12172,2388|Mr.Wheelwright,2388,1836,m,"Stone, William L. (William Leete),",Ups and downs in the life of a distressed gentleman,m,,1836,m,0
9183,275|LordSandyford,275,1822,m,"Galt, John,","Sir Andrew Wylie, of that ilk",m,,1822,m,0
9710,14906|Owen,14906,1824,m,"Martineau, Harriet,",Illustrations of taxation,f,,1824,m,0
15945,14959|Ruffo,14959,1848,m,"Grant, James,","Adventures of an aide-de-camp, or A campaign in Calabria",m,,1848,m,0
5223,13808|Anthony,13808,1817,m,,Hardenbrass and Haverill;,m,,1817,m,0
4284,14588|Mr.Manessa,14588,1817,m,"Edgeworth, Maria,",Harrington,f,,1817,m,0
9487,14091|Mr.Angus,14091,1823,m,"Balfour, Alexander,","The foundling of Glenthorn, or, The smuggler's cave",m,,1823,m,0
16702,13289|Mr.Davenant,13289,1841,m,"Opie, Amelia Alderson,",The works of Mrs. Amelia Opie;,f,,1841,m,0
16841,10325|WilliamBeamer,10325,1842,m,"Kirkland, Caroline M. (Caroline Matilda),",Forest life,f,,1842,m,0
4251,7046|Conrad,7046,1818,m,"Hatton, Ann Julia (Kemble)","Secrets in every mansion, or, The surgeon's memorandum-book",f,,1818,m,0
13240,2603|DeSancy,2603,1836,m,"James, G. P. R. (George Payne Rainsford),","One in a thousand; or, The days of Henry Quatre",m,,1836,m,0
12630,15034|Thompson,15034,1837,m,"Marryat, Frederick,",Peter Simple,m,,1837,m,0
4075,11698|Cyrus,11698,1812,m,"Brooke, Henry,","The history of Henry, earl of Moreland",m,,1812,m,0
5419,434|Walter,434,1815,m,"Mrs. Bray, (Anna Eliza),",The novels and romances of Anna Eliza Bray,f,,1815,m,0
4491,399|Martuccio*,399,1811,m,,"The black banner, or, The siege of Clagenfurth",u,,1811,m,0
13617,14223|Mr.Barnsley,14223,1837,m,"(Catherine Grace Frances), Gore, Mrs.","Stokeshill Place, or, The man of business",f,,1837,m,0
12494,14067|Pawel,14067,1833,m,"Mrs. Gore, (Catherine Grace Frances),",Polish tales,f,,1833,m,0
714,5173|Ellesmere,5173,1795,m,"Smith, Charlotte,",The banished man,f,,1795,m,0
5179,2838|Robert,2838,1818,m,,Rachel,u,,1818,m,0
5120,13361|Saad,13361,1812,m,"Weber, Henry,",Tales of the East,m,,1812,m,0
16936,579|Mr.S.,579,1849,m,"Jeter, Jeremiah Bell,",A memoir of Mrs. Henrietta Shuck,m,,1849,m,0
4456,14792|Donald,14792,1814,m,"Brunton, Mary,",Discipline;,f,,1814,m,0
16283,14793|SirDionysius,14793,1843,m,"Chamier, Frederick,",The perils of beauty,m,,1843,m,0
13866,13834|Osborne,13834,1830,m,"James, G. P. R. (George Payne Rainsford),","Darnley; or, the field of the cloth of gold",m,,1830,m,0
208,14105|Marquis,14105,1796,m,"Genlis, Stéphanie Félicité,",Adelaide and Theodore;,f,,1796,m,0
4432,12041|Joseph,12041,1813,m,"Smith, Julia Bernard.",The old school,f,,1813,m,0
13348,13520|Hafiz,13520,1839,m,"(Julia), Pardoe, Miss",The romance of the harem,f,,1839,m,0
12043,10256|Constance,10256,1835,m,"Edgeworth, Maria,",Tales and novels,f,,1835,m,0
9094,7053|Howard,7053,1829,m,"Mrs. Gore, (Catherine Grace Frances),",Hungarian tales,f,,1829,m,0
16184,13939|Raphael,13939,1844,m,,Constancy and contrition,u,,1844,m,0
102,13231|Dr.Manning,13231,1792,m,"Gunning,",Anecdotes of the Delborough family,f,,1792,m,0
2014,13725|Mr.Scribble,13725,1803,m,"Lyttleton, M.","Peregrine, or, The fool of fortune",u,,1803,m,0
13658,14221|Wagner,14221,1838,m,"Trollope, Frances Milton,",A romance of Vienna,f,,1838,m,0
4459,15046|Mr.DownWright,15046,1818,m,"Ferrier, Susan,",Marriage,f,,1818,m,0
8638,11916|Christopher,11916,1826,m,,The pedlars,u,,1826,m,0
13436,472|Mr.Draper,472,1837,m,"Lee, Hannah Farnham Sawyer,",Rich enough,f,,1837,m,0
1822,14977|DonQuixote,14977,1807,m,"Bayfield, E. G., Mrs.",A winter in Bath,f,,1807,m,0
213,3720|Charles,3720,1795,m,"Cumberland, Richard,",Arundel,m,,1795,m,0
8531,4574|LordCornwallis,4574,1826,m,"Cushing, E. L. (Eliza Lanesford),",Yorktown,f,,1826,m,0
5619,10200|Crowe,10200,1816,m,,Select novels,f,,1816,m,0
16726,10151|Tomlins,10151,1849,m,"Senior, Henry.",Charles Vernon;,m,,1849,m,0
16623,7525|William,7525,1846,m,"Child, Lydia Maria,",Fact and fiction,f,,1846,m,0
9384,5644|Mr.Gardener,5644,1822,m,"Mant, Alicia Catherine,",The cottage in the chalk-pit,f,,1822,m,0
1770,14830|Dermot,14830,1807,m,"Ormsby, Anne.",The soldier's family,f,,1807,m,0
7984,13348|Andrew,13348,1829,m,"Scott, Walter,",Waverley novels,m,,1829,m,0
5518,9312|Mr.Stock,9312,1818,m,"More, Hannah,",Stories for the middle ranks of society and tales for the common people,f,,1818,m,0
16921,3396|Andreas,3396,1848,m,"Hill, G. D. (George Delgarno)","Scenes of 1792; or, A tale of revolution",u,,1848,m,0
5209,14437|Dougal,14437,1818,m,"Scott, Walter Sir,",Rob Roy,m,,1818,m,0
17001,7072|Mortimer,7072,1844,m,"James, G. P. R. (George Payne Rainsford),","The works of G.P.R. James, esq",m,,1844,m,0
8332,14781|Mr.Latimer,14781,1821,m,"Mackenzie, Mary Jane.",Geraldine,f,,1821,m,0
1952,14723|Rosalia,14723,1806,m,"Frances, Sophia L.","Vivonio, or, The hour of retribution",f,,1806,m,0
12862,10262|George,10262,1835,m,"Edgeworth, Maria,",Tales and novels,f,,1835,m,0
13359,10252|Terence,10252,1835,m,"Edgeworth, Maria,",Tales and novels,f,,1835,m,0
4188,14678|EdwardMauley,14678,1816,m,"Scott, Walter, Sir,",Tales of my landlord,m,,1816,m,0
17526,9654|Fitzalan*,9654,1849,m,"[Huntington, Jedediah Vincent]",Lady Alice;,m,,1849,m,0
12603,5663|Hildebrand,5663,1832,m,,"The ladies cabinet of fashion, music and romance",u,,1832,m,0
12088,5974|Gavin,5974,1838,m,"Countess of, Blessington, Marguerite,",The works of Lady Blessington,f,,1838,m,0
4862,8542|FitzParnell,8542,1810,m,"English, John, psued.?","The grey friar, and the black spirit of the Wye",m,,1810,m,0
1890,14497|Raymond,14497,1803,m,"Swift, Jonathan,",The works of the Rev. Jonathan Swift,m,,1803,m,0
17295,1564|Antoine,1564,1849,m,"Drury, Anna H.",Friends and fortune,f,,1849,m,0
4325,7646|Hugh,7646,1816,m,"Roche, Regina Maria,","Trecothick bower, or, The lady of the west country",f,,1816,m,0
8815,9751|PhilipChestrum,9751,1820,m,"Bage, Robert,",Man as he is not,m,,1820,m,0
9353,13185|Peter,13185,1823,m,,Popular tales and romances of the northern nations,m,,1823,m,0
16013,2445|GilBias,2445,1841,m,"Le Sage, Alain René,",Asmodeus,m,,1841,m,0
9364,14434|Winkler,14434,1826,m,,German stories,m,,1826,m,0
8445,13186|Mr.Flowerdale,13186,1827,m,"Ward, R. Plumer (Robert Plumer),",De Vere;,m,,1827,m,0
9902,14757|Reginald,14757,1823,m,"Lockhart, J. G. (John Gibson),",Reginald Dalton,m,,1823,m,0
5057,13424|Mr.Connolly,13424,1810,m,"Walsh, Miss.","The officer's daughter; or, A visit to Ireland in 1790",f,,1810,m,0
431,13710|Mr.Clinker,13710,1796,m,"Smollett, T.","The miscellaneous works of Tobias Smollett, M. D",m,,1796,m,0
5198,6016|Philip,6016,1818,m,"Edgeworth, Maria,",Moral tales for young people,f,,1818,m,0
2079,14970|Geoffrey,14970,1801,m,"Helme, Elizabeth,",St. Margaret's cave,f,,1801,m,0
17372,11189|Gibbon,11189,1848,m,"author of Baby Rattler. Hall, Thomas,",Rowland Bradshaw,m,,1848,m,0
17708,13289|Henry,13289,1841,m,"Opie, Amelia Alderson,",The works of Mrs. Amelia Opie;,f,,1841,m,0
441,15025|Augustin,15025,1785,m,"Genlis, Stéphanie Félicité,",Tales of the castle;,f,,1785,m,0
107,14463|Wilmot,14463,1795,m,"Smith, Charlotte,",Montalbert,f,,1795,m,0
16766,8567|EdwardCourtenay,8567,1846,m,"Sewell, Elizabeth Missing,",Gertrude,f,,1846,m,0
17391,13318|Pescara,13318,1840,m,"Beste, John Richard Digby,",Pope,m,,1840,m,0
8284,13363|Montfort,13363,1826,m,"Radcliffe, Ann Ward,",Gaston de Blondeville,f,,1826,m,0
12694,9145|Mr.Courtnay,9145,1830,m,,The New British novelist;,u,,1830,m,0
17046,10917|Huss,10917,1845,m,"pseud. Shortfellow, Tom,",Mary Kale,m,,1845,m,0
13814,14380|Richard,14380,1838,m,"(Catherine Grace Frances), Gore, Mrs.","The heir of Selwood, or, Three epochs of a life",f,,1838,m,0
9884,13835|William,13835,1826,m,"Porter, Anna Maria,",Honor O'Hara,f,,1826,m,0
16422,9177|Orsini,9177,1847,m,"Robinson, Emma,",Caesar Borgia,f,,1847,m,0
17272,5592|Straitlace,5592,1845,m,"Cooper, Thomas,",Wise saws and modern instances,m,,1845,m,0
8486,2460|JohnMengs,2460,1829,m,"Scott, Walter, Sir,","Anne of Geierstein, or, The maiden of the mist",m,,1829,m,0
1995,7665|MrMacadam,7665,1808,m,"Mackenzie, William,","The academy; or, A picture of youth",m,,1808,m,0
13064,13273|Hamilton,13273,1838,m,"Mrs. Gore, (Catherine Grace Frances),",The woman of the world,f,,1838,m,0
16333,5641|Mr.Blackwell,5641,1841,m,"Lytton, Edward Bulwer Lytton, Baron,",Night and morning,m,,1841,m,0
590,6687|Joseph,6687,1794,m,"Bennett,","Ellen, Countess of Castle Howel",u,,1794,m,0
9555,10786|Mr.Lovely,10786,1825,m,"Hill, Rowland,","Village dialogues, between Farmer Littleworth, Thomas Newman, Rev. Mr. Lovegood, and others",m,,1825,m,0
2493,13827|Mr.Buckle,13827,1801,m,"Du Bois, Edward,",Old Nick;,m,,1801,m,0
16746,11349|Mr.Percival,11349,1845,m,"Kirkland, Caroline M. (Caroline Matilda),",Western clearings,f,,1845,m,0
16478,1984|StephenHolloway,1984,1845,m,"Pickering, Ellen,",The expectant,f,,1845,m,0
2702,2348|DonPadilla,2348,1801,m,"Walker, George,","The three Spaniards, a romance",m,,1801,m,0
540,13283|Mr.Hobson,13283,1786,m,"Burney, Fanny,","Cecilia, or, Memoirs of an heiress",f,,1786,m,0
9513,9091|Stanton,9091,1821,m,"Maturin, Charles Robert,",Melmoth the wanderer: a tale,m,,1821,m,0
9227,13947|St.Clair,13947,1827,m,"Kennedy, Grace,",The works of Grace Kennedy,f,,1827,m,0
5570,2401|LordLivesay,2401,1816,m,"Opie, Amelia Alderson,",Valentine's eve,f,,1816,m,0
12203,12131|Selig,12131,1830,m,"Bristow, Amelia,",Emma de Lissau,f,,1830,m,0
4848,7646|Lestwithiel,7646,1816,m,"Roche, Regina Maria,","Trecothick bower, or, The lady of the west country",f,,1816,m,0
9179,3024|AllanBruce,3024,1822,m,"Wilson, John,",Lights and shadows of Scottish life,m,,1822,m,0
13337,11425|Isaac,11425,1833,m,"Leslie, Eliza,",Atlantic tales,f,,1833,m,0
2467,13664|Delmond,13664,1800,m,"Hamilton, Elizabeth,",Memoirs of modern philosophers,f,,1800,m,0
12619,301|MisterRamshead,301,1831,m,,Moral tales,u,,1831,m,0
5581,13702|Conrad,13702,1815,m,,The curse of Ulrica; or The white cross knights of Riddarholmen,u,,1815,m,0
8099,13745|MirzaFirouz,13745,1824,m,"Morier, James Justinian,",The adventures of Hajji Baba of Ispahan,m,,1824,m,0
16066,13939|LordSanvile,13939,1844,m,,Constancy and contrition,u,,1844,m,0
9356,4815|MrSampson,4815,1829,m,"Sir, Scott, Walter,",The Waverley novels,m,,1829,m,0
16111,7250|Paul,7250,1842,m,"Wilberforce, Robert Isaac,",Rutilius and Lucius,m,,1842,m,0
13884,9954|Falkner,9954,1837,m,"Shelley, Mary Wollstonecraft,",Falkner,f,,1837,m,0
9481,7106|Henry,7106,1820,m,,Good-humour;,u,,1820,m,0
4496,7998|Alexander,7998,1818,m,,Dunsany,u,,1818,m,0
407,6687|Macshean,6687,1794,m,"Bennett,","Ellen, Countess of Castle Howel",u,,1794,m,0
16886,6128|Mingo,6128,1846,m,"Paulding, James Kirke,",The old Continental;,m,,1846,m,0
4974,14032|Mr.Allen,14032,1818,m,"Austen, Jane,",Northanger Abbey,f,,1818,m,0
2238,14831|LordPowic,14831,1801,m,"Dallas, Robert Charles,",Percival,m,,1801,m,0
1873,15010|DeRosencrantz,15010,1807,m,"Stanhope, Louisa Sidney.",The bandit's bride;,f,,1807,m,0
7961,6038|Gascon,6038,1827,m,,Stories of chivalry and romance,u,,1827,m,0
1750,641|Mr.Blakely,641,1807,m,"Sedley, Charles, Sir,",The barouche driver and his wife,m,,1807,m,0
3992,14459|LordElwy,14459,1817,m,"Cuthbertson, Catherine.",Rosabella,f,,1817,m,0
460,13540|LordMorden,13540,1789,m,"Bennett,",Agnes de-Courci,u,,1789,m,0
8795,6125|Hamilton,6125,1826,m,"Eaton, Charlotte Anne Waldie,",Continental adventures,f,,1826,m,0
8075,4926|CharlesMortimer,4926,1828,m,,"The Night watch, or, Tales of the sea",u,,1828,m,0
8261,4725|MrPymnel,4725,1824,m,"Swift, Jonathan,","The novels of Swift, Bage, and Cumberland",m,,1824,m,0
4144,14211|LordLawdere,14211,1819,m,"Harding, Anne Raikes,",Decision,f,,1819,m,0
13797,5900|DeVaux,5900,1835,m,"James, G. P. R. (George Payne Rainsford),",The Gipsy,m,,1835,m,0
13581,2278|Eggert,2278,1837,m,"Flamank, James.",The curate of Steinhollt,m,,1837,m,0
17130,13583|Mr.Higgins,13583,1842,m,"James, G. P. R. (George Payne Rainsford),","Morley Ernstein; or, The tenants of the heart",m,,1842,m,0
2010,7007|Carlo,7007,1807,m,,The memoirs of Charles Westcote,u,,1807,m,0
17802,7058|Philip,7058,1845,m,"Mrs. Gore, (Catherine Grace Frances),",[Selected works],f,,1845,m,0
8526,14130|Mr.Kilcorban,14130,1827,m,"Roche, Regina Maria,",The children of the abbey,f,,1827,m,0
163,3026|MacGowan,3026,1794,m,"Smith, Charlotte,",The wanderings of Warwick,f,,1794,m,0
2558,14264|Mr.Gower,14264,1804,m,"Pigott, Harriet,","The pride of ancestry: or, Who is she?",f,,1804,m,0
238,13461|MonsieurdeSabran,13461,1798,m,"Leprince de Beaumont,",Letters of Madame Du Montier,f,,1798,m,0
3940,14666|Mr.Warburton,14666,1819,m,,"Melcombe Lodge; or, traits of family pride!",u,,1819,m,0
12997,13969|Norton,13969,1832,m,"Martineau, Harriet,",Illustrations of political economy,f,,1832,m,0
16916,11509|Leonard,11509,1847,m,"Williams, Robert Folkestone,",The secret passion,m,,1847,m,0
466,13455|Arthur,13455,1788,m,"Berquin,",The children's friend,u,,1788,m,0
8572,14353|LordMartindale,14353,1820,m,"Opie, Amelia Alderson,",Tales of the heart,f,,1820,m,0
1758,13780|Mr.Wilmot,13780,1800,m,"Croffts, Mrs.",Ankerwick Castle,f,,1800,m,0
7937,14694|Kevenagh,14694,1825,m,"Crowe, Eyre Evans,",Today in Ireland,m,,1825,m,0
16682,14843|LordArgentyn,14843,1845,m,"Blessington, Marguerite, Countess of,","Strathern, or, Life at home and abroad",f,,1845,m,0
13602,6863|Jones,6863,1839,m,"Thompson, Daniel P. (Daniel Pierce),",The Green Mountain boys,m,,1839,m,0
17805,2479|Reginald,2479,1845,m,"Marsh-Caldwell, Anne,","Mount Sorel, or, The heiress of the De Veres",f,,1845,m,0
16018,3768|MasterSims,3768,1841,m,"Mitford, Mary Russell,",The works of Mary Russell Mitford,f,,1841,m,0
17572,13404|Luttrell,13404,1846,m,"Hewlett, J. (Joseph),",Dunster Castle,m,,1846,m,0
17134,5657|Oscar,5657,1846,m,"Mrs. Roche, R. M.,",Mortimer & Amanda;,f,,1846,m,0
4335,13481|Mr.Gadfly,13481,1815,m,,The Observant pedestrian mounted; or A donkey tour to Brighton,u,,1815,m,0
4653,431|Cluny,431,1815,m,"Mrs. Bray, (Anna Eliza),",The novels and romances of Anna Eliza Bray,f,,1815,m,0
12112,13488|Mr.Gordon,13488,1837,m,"De Merle, William Henry,",Glenlonely,m,,1837,m,0
2364,832|Gascon,832,1809,m,,The Child of thirty-six fathers,m,,1809,m,0
4178,13865|SquireConway,13865,1813,m,"Plumptre, Anne,",The history of myself and my friend;,f,,1813,m,0
12337,9989|CecilSpenser,9989,1832,m,"L. E. L. (Letitia Elizabeth Landon),",Romance and reality,f,,1832,m,0
4404,14459|Mr.Dashwood,14459,1817,m,"Cuthbertson, Catherine.",Rosabella,f,,1817,m,0
283,2043|Mr.Medway,2043,1784,m,"Pratt,",The tutor of truth,m,,1784,m,0
8787,14247|BannerCross,14247,1821,m,"Bennett, William, solicitor.","The cavalier, a romance",m,,1821,m,0
1893,14830|Brien,14830,1807,m,"Ormsby, Anne.",The soldier's family,f,,1807,m,0
8195,13695|Phelim,13695,1820,m,"Roche, Regina Maria,",The Munster cottage boy,f,,1820,m,0
3971,10200|Walter,10200,1816,m,,Select novels,f,,1816,m,0
17887,4334|Tom,4334,1846,m,"Dickens, Charles,","The novels and tales of Charles Dickens, (Boz.)",m,,1846,m,0
8089,12875|Hugh,12875,1821,m,"Johnson, Arthur.",Dinan,m,,1821,m,0
15946,1507|Mr.M'Foy,1507,1840,m,"Marryat, Frederick,",The complete works of Captain F. Marryatt,m,,1840,m,0
17139,2733|Mr.Stanley,2733,1842,m,"Egan, Pierce,",Paul Jones,m,,1842,m,0
17625,5778|Ishmael,5778,1842,m,"Mathews, Cornelius,",The career of Puffer Hopkins,m,,1842,m,0
8249,14348|Horace,14348,1827,m,"Mrs. Burdett, C. D.,",English fashionables abroad,f,,1827,m,0
4777,13702|Paul,13702,1815,m,,The curse of Ulrica; or The white cross knights of Riddarholmen,u,,1815,m,0
1971,10756|Ferdinand,10756,1809,m,"Sandham, Elizabeth.",The adventures of poor puss,f,,1809,m,0
12175,2731|Boswell,2731,1834,m,,The scrap book;,u,,1834,m,0
13706,1772|Robert,1772,1834,m,"Mrs. Sherwood, (Mary Martha),",The works of Mrs. Sherwood,f,,1834,m,0
17601,7077|HarryWest,7077,1844,m,"James, G. P. R. (George Payne Rainsford),","The works of G.P.R. James, esq",m,,1844,m,0
4313,13730|MrJones,13730,1811,m,"Brunton, Mary,",Self-control,f,,1811,m,0
95,14934|St.James,14934,1784,m,"Swift, Jonathan,",The works of the Rev. Dr. Jonathan Swift,m,,1784,m,0
13586,8663|William,8663,1834,m,,"Tales for the parlour; or, Records of romance and chivalry",u,,1834,m,0
12883,13997|deHaldimar*,13997,1832,m,"Richardson, John,",Wacousta;,m,,1832,m,0
5774,399|Roberto,399,1811,m,,"The black banner, or, The siege of Clagenfurth",u,,1811,m,0
1692,5887|MajorWilson,5887,1809,m,"Cumberland, Richard,",John de Lancaster,m,,1809,m,0
17399,78|Mr.VanScoik,78,1845,m,"Jones, Joseph,",Chronicles of Pineville,m,,1845,m,0
15976,9445|Tom,9445,1848,m,"James, G. P. R. (George Payne Rainsford),","Gowrie, or, The king's plot",m,,1848,m,0
9367,11907|Larry,11907,1825,m,"Croker, Thomas Crofton,",Fairy legends and traditions of the South of Ireland,m,,1825,m,0
16498,8731|Mr.Bernard,8731,1847,m,"Earl of Beaconsfield, Disraeli, Benjamin,",Tancred,m,,1847,m,0
8545,13623|Burr,13623,1823,m,"Neal, John,",Randolph,m,,1823,m,0
12640,9903|Jock,9903,1833,m,"Greene, Asa,",A Yankee among the nullifiers,m,,1833,m,0
9172,14091|Brown,14091,1823,m,"Balfour, Alexander,","The foundling of Glenthorn, or, The smuggler's cave",m,,1823,m,0
226,9024|Marquis,9024,1794,m,"Jephson, Robert,",The confessions of James Baptiste Couteau,m,,1794,m,0
16191,14601|Trotter,14601,1844,m,"Liardet, Frederick.",Tales by a barrister,m,,1844,m,0
13028,12459|Reuben,12459,1838,m,"Clarke, Effie A. Ingram.",Tales and sketches,f,,1838,m,0
435,13239|Frank,13239,1791,m,"Smith, Charlotte,",Celestina,f,,1791,m,0
5068,13528|Zur,13528,1811,m,,"The mountain chief, or, The descendant of William Tell, the deliverer of Switzerland",u,,1811,m,0
